subtype,donor,pc,morans_I,pooled_I,sq2_sig,CPS
L4 IT,H20.33.004,9,0.03391412122782411,0.1386347449174119,True,0.725005699
L4 IT,H20.33.004,10,0.022643039105471077,0.0981327355818362,True,0.725005699
L4 IT,H20.33.004,11,0.02423589125052611,0.0692055568398388,True,0.725005699
L4 IT,H20.33.004,12,0.022939615828613823,0.0467815845219857,True,0.725005699
L4 IT,H20.33.004,13,-0.0067173490367733015,0.0559739145215647,True,0.725005699
L4 IT,H20.33.004,14,0.028520882816359987,0.069353914767668,True,0.725005699
L4 IT,H20.33.004,15,0.037134543910729234,0.050286748167734,True,0.725005699
L4 IT,H20.33.004,16,0.05574279292571347,0.0470750853697431,True,0.725005699
L4 IT,H20.33.004,17,0.04805541985064114,0.045857148999206,True,0.725005699
L4 IT,H20.33.004,18,0.010729734742234551,0.0883006692456668,True,0.725005699
L4 IT,H20.33.004,19,0.027699907364387526,0.0406878949935324,True,0.725005699
L4 IT,H20.33.004,20,0.04309845303062936,0.0463728631560019,True,0.725005699
L4 IT,H20.33.012,1,0.06355989142609118,0.373535943870407,True,0.237009997
L4 IT,H20.33.012,2,0.04607158053151503,0.1198321247636679,True,0.237009997
L4 IT,H20.33.012,3,0.09504637890512066,0.1624636973576679,True,0.237009997
L4 IT,H20.33.012,4,0.03212735650720106,0.6330502719671179,True,0.237009997
L4 IT,H20.33.012,5,0.041375883181256075,0.5556341787767243,True,0.237009997
L4 IT,H20.33.012,6,-0.0015500502355464147,0.1326510768807463,True,0.237009997
L4 IT,H20.33.012,7,-0.002590168646610041,0.2168002933201607,True,0.237009997
L4 IT,H20.33.012,8,-0.003883249378261993,0.2049609764628416,True,0.237009997
L4 IT,H20.33.012,9,0.007408703657638901,0.1386347449174119,True,0.237009997
L4 IT,H20.33.012,10,0.0316378295537881,0.0981327355818362,True,0.237009997
L4 IT,H20.33.012,11,0.038690218739926764,0.0692055568398388,True,0.237009997
L4 IT,H20.33.012,12,0.020919324176201754,0.0467815845219857,True,0.237009997
L4 IT,H20.33.012,13,0.04994232921914021,0.0559739145215647,True,0.237009997
L4 IT,H20.33.012,14,0.0002719089717700671,0.069353914767668,True,0.237009997
L4 IT,H20.33.012,15,0.021155996681542607,0.050286748167734,True,0.237009997
L4 IT,H20.33.012,16,-0.020911362496227305,0.0470750853697431,True,0.237009997
L4 IT,H20.33.012,17,0.009130454629699533,0.045857148999206,True,0.237009997
L4 IT,H20.33.012,18,-0.01505764791092129,0.0883006692456668,True,0.237009997
L4 IT,H20.33.012,19,0.02085243287376817,0.0406878949935324,True,0.237009997
L4 IT,H20.33.012,20,-0.005332899966064392,0.0463728631560019,True,0.237009997
L4 IT,H20.33.015,1,0.06063540125724086,0.373535943870407,True,0.878967566
L4 IT,H20.33.015,2,0.07518848417293335,0.1198321247636679,True,0.878967566
L4 IT,H20.33.015,3,0.12269710955504526,0.1624636973576679,True,0.878967566
L4 IT,H20.33.015,4,0.07400710324875447,0.6330502719671179,True,0.878967566
L4 IT,H20.33.015,5,0.0480069945591425,0.5556341787767243,True,0.878967566
L4 IT,H20.33.015,6,0.06158486492889648,0.1326510768807463,True,0.878967566
L4 IT,H20.33.015,7,0.04335240061352032,0.2168002933201607,True,0.878967566
L4 IT,H20.33.015,8,0.047534586186908076,0.2049609764628416,True,0.878967566
L4 IT,H20.33.015,9,0.06591718348201131,0.1386347449174119,True,0.878967566
L4 IT,H20.33.015,10,0.05399794970026922,0.0981327355818362,True,0.878967566
L4 IT,H20.33.015,11,0.02680356856880377,0.0692055568398388,True,0.878967566
L4 IT,H20.33.015,12,0.04819772877341346,0.0467815845219857,True,0.878967566
L4 IT,H20.33.015,13,0.03918526176448975,0.0559739145215647,True,0.878967566
L4 IT,H20.33.015,14,0.05114959488767694,0.069353914767668,True,0.878967566
L4 IT,H20.33.015,15,0.026229206235330663,0.050286748167734,True,0.878967566
L4 IT,H20.33.015,16,0.029448657313492957,0.0470750853697431,True,0.878967566
L4 IT,H20.33.015,17,0.006697629305595326,0.045857148999206,True,0.878967566
L4 IT,H20.33.015,18,0.07249667771844882,0.0883006692456668,True,0.878967566
L4 IT,H20.33.015,19,0.04762853373105257,0.0406878949935324,True,0.878967566
L4 IT,H20.33.015,20,0.07433918837180836,0.0463728631560019,True,0.878967566
L4 IT,H20.33.025,1,0.045965870880053494,0.373535943870407,True,0.588881872
L4 IT,H20.33.025,2,0.1128107974038659,0.1198321247636679,True,0.588881872
L4 IT,H20.33.025,3,0.18068588384931417,0.1624636973576679,True,0.588881872
L4 IT,H20.33.025,4,0.03484474084587476,0.6330502719671179,True,0.588881872
L4 IT,H20.33.025,5,0.040971736683499946,0.5556341787767243,True,0.588881872
L4 IT,H20.33.025,6,0.05143006769570352,0.1326510768807463,True,0.588881872
L4 IT,H20.33.025,7,0.05158509941719407,0.2168002933201607,True,0.588881872
L4 IT,H20.33.025,8,0.030183220342180732,0.2049609764628416,True,0.588881872
L4 IT,H20.33.025,9,0.04768631227254842,0.1386347449174119,True,0.588881872
L4 IT,H20.33.025,10,0.043286989256795465,0.0981327355818362,True,0.588881872
L4 IT,H20.33.025,11,0.02064929510892304,0.0692055568398388,True,0.588881872
L4 IT,H20.33.025,12,0.07592699673595417,0.0467815845219857,True,0.588881872
L4 IT,H20.33.025,13,0.026855402086202487,0.0559739145215647,True,0.588881872
L4 IT,H20.33.025,14,0.017436255394016633,0.069353914767668,True,0.588881872
L4 IT,H20.33.025,15,0.04804591934695693,0.050286748167734,True,0.588881872
L4 IT,H20.33.025,16,0.012258955971632464,0.0470750853697431,True,0.588881872
L4 IT,H20.33.025,17,0.03133108452379649,0.045857148999206,True,0.588881872
L4 IT,H20.33.025,18,0.054642228816637856,0.0883006692456668,True,0.588881872
L4 IT,H20.33.025,19,0.013759062464705792,0.0406878949935324,True,0.588881872
L4 IT,H20.33.025,20,0.04213827740624199,0.0463728631560019,True,0.588881872
L4 IT,H21.33.001,1,0.008501938832742393,0.373535943870407,True,0.149616331
L4 IT,H21.33.001,2,0.026273372806738807,0.1198321247636679,True,0.149616331
L4 IT,H21.33.001,3,0.09318876963160823,0.1624636973576679,True,0.149616331
L4 IT,H21.33.001,4,0.03299965046784887,0.6330502719671179,True,0.149616331
L4 IT,H21.33.001,5,0.052601168448369706,0.5556341787767243,True,0.149616331
L4 IT,H21.33.001,6,-0.018801130873253087,0.1326510768807463,True,0.149616331
L4 IT,H21.33.001,7,0.004574031115142222,0.2168002933201607,True,0.149616331
L4 IT,H21.33.001,8,0.004856087425449658,0.2049609764628416,True,0.149616331
L4 IT,H21.33.001,9,0.050648730344619995,0.1386347449174119,True,0.149616331
L4 IT,H21.33.001,10,-0.008321199465801132,0.0981327355818362,True,0.149616331
L4 IT,H21.33.001,11,0.006498612765917373,0.0692055568398388,True,0.149616331
L4 IT,H21.33.001,12,0.035982404495582446,0.0467815845219857,True,0.149616331
L4 IT,H21.33.001,13,-0.003565748364019425,0.0559739145215647,True,0.149616331
L4 IT,H21.33.001,14,0.03401105922665652,0.069353914767668,True,0.149616331
L4 IT,H21.33.001,15,0.04590837630799888,0.050286748167734,True,0.149616331
L4 IT,H21.33.001,16,-0.00625317026968448,0.0470750853697431,True,0.149616331
L4 IT,H21.33.001,17,0.014556110653255072,0.045857148999206,True,0.149616331
L4 IT,H21.33.001,18,0.06725599996901842,0.0883006692456668,True,0.149616331
L4 IT,H21.33.001,19,-0.007106839584628772,0.0406878949935324,True,0.149616331
L4 IT,H21.33.001,20,0.044633288686346605,0.0463728631560019,True,0.149616331
L4 IT,H21.33.006,1,0.011631995356941725,0.373535943870407,True,0.838095749
L4 IT,H21.33.006,2,0.06892753162533587,0.1198321247636679,True,0.838095749
L4 IT,H21.33.006,3,0.07985992348444416,0.1624636973576679,True,0.838095749
L4 IT,H21.33.006,4,0.04296988334190523,0.6330502719671179,True,0.838095749
L4 IT,H21.33.006,5,0.025835352269598818,0.5556341787767243,True,0.838095749
L4 IT,H21.33.006,6,0.04571231246819467,0.1326510768807463,True,0.838095749
L4 IT,H21.33.006,7,-0.0034012944280079065,0.2168002933201607,True,0.838095749
L4 IT,H21.33.006,8,0.046459661899610996,0.2049609764628416,True,0.838095749
L4 IT,H21.33.006,9,0.041073821145339855,0.1386347449174119,True,0.838095749
L4 IT,H21.33.006,10,0.0540301827841764,0.0981327355818362,True,0.838095749
L4 IT,H21.33.006,11,0.041723168897347625,0.0692055568398388,True,0.838095749
L4 IT,H21.33.006,12,0.0329381185640086,0.0467815845219857,True,0.838095749
L4 IT,H21.33.006,13,0.022581677775747277,0.0559739145215647,True,0.838095749
L4 IT,H21.33.006,14,0.03649366761319552,0.069353914767668,True,0.838095749
L4 IT,H21.33.006,15,0.03503875727172515,0.050286748167734,True,0.838095749
L4 IT,H21.33.006,16,0.06117825515102612,0.0470750853697431,True,0.838095749
L4 IT,H21.33.006,17,0.02168982090102279,0.045857148999206,True,0.838095749
L4 IT,H21.33.006,18,0.047437656706671334,0.0883006692456668,True,0.838095749
L4 IT,H21.33.006,19,0.056664057325580865,0.0406878949935324,True,0.838095749
L4 IT,H21.33.006,20,-0.013460934592795402,0.0463728631560019,True,0.838095749
L4 IT,H21.33.019,1,0.03368539359561673,0.373535943870407,True,0.517476286
L4 IT,H21.33.019,2,0.08962470442058541,0.1198321247636679,True,0.517476286
L4 IT,H21.33.019,3,0.1372471881001656,0.1624636973576679,True,0.517476286
L4 IT,H21.33.019,4,0.03579931790920893,0.6330502719671179,True,0.517476286
L4 IT,H21.33.019,5,0.04644789909193752,0.5556341787767243,True,0.517476286
L4 IT,H21.33.019,6,0.02209617045235704,0.1326510768807463,True,0.517476286
L4 IT,H21.33.019,7,0.07606872851320617,0.2168002933201607,True,0.517476286
L4 IT,H21.33.019,8,0.0227785329736449,0.2049609764628416,True,0.517476286
L4 IT,H21.33.019,9,0.05248680035945258,0.1386347449174119,True,0.517476286
L4 IT,H21.33.019,10,0.057614974880951735,0.0981327355818362,True,0.517476286
L4 IT,H21.33.019,11,0.06959488562754687,0.0692055568398388,True,0.517476286
L4 IT,H21.33.019,12,0.03600181285780187,0.0467815845219857,True,0.517476286
L4 IT,H21.33.019,13,0.06826376810835791,0.0559739145215647,True,0.517476286
L4 IT,H21.33.019,14,0.030907833528811345,0.069353914767668,True,0.517476286
L4 IT,H21.33.019,15,0.07650569149469609,0.050286748167734,True,0.517476286
L4 IT,H21.33.019,16,0.01935083120939841,0.0470750853697431,True,0.517476286
L4 IT,H21.33.019,17,0.03175863690955388,0.045857148999206,True,0.517476286
L4 IT,H21.33.019,18,0.057435515477711495,0.0883006692456668,True,0.517476286
L4 IT,H21.33.019,19,0.002257230982814313,0.0406878949935324,True,0.517476286
L4 IT,H21.33.019,20,0.04140072111138547,0.0463728631560019,True,0.517476286
Oligodendrocyte,H20.33.012,1,0.07539851822969003,0.4234459497022725,True,0.237009997
Oligodendrocyte,H20.33.012,2,0.014012378903834805,0.5524848680695389,True,0.237009997
Oligodendrocyte,H20.33.012,3,0.008376371884527537,0.1144051143900982,True,0.237009997
Oligodendrocyte,H20.33.012,4,0.05981505143345487,0.2314960938806476,True,0.237009997
Oligodendrocyte,H20.33.012,5,1.4613286125548167e-05,0.1958899462277264,True,0.237009997
Oligodendrocyte,H20.33.012,6,0.045670165165625345,0.1236844856957376,True,0.237009997
Oligodendrocyte,H20.33.012,7,0.03624491091304751,0.1822517073271781,True,0.237009997
Oligodendrocyte,H20.33.012,8,0.012697842748608688,0.0346093690916556,False,0.237009997
Oligodendrocyte,H20.33.012,9,0.037715967623655845,0.0847968144760447,True,0.237009997
Oligodendrocyte,H20.33.012,10,0.021051200150166212,0.0713745235551401,True,0.237009997
Oligodendrocyte,H20.33.012,11,0.1174600677438084,0.082640457533951,True,0.237009997
Oligodendrocyte,H20.33.012,12,0.04321266287162133,0.0389216157568237,False,0.237009997
Oligodendrocyte,H20.33.012,13,0.05182378673775234,0.0880289869705341,True,0.237009997
Oligodendrocyte,H20.33.012,14,0.13330116474596215,0.0709640401342272,True,0.237009997
Oligodendrocyte,H20.33.012,15,0.005704146676723629,0.0302744261431179,False,0.237009997
Oligodendrocyte,H20.33.012,16,0.02250784510950158,0.058835282436424,True,0.237009997
Oligodendrocyte,H20.33.012,17,-0.019125982817152217,0.0466269403368981,False,0.237009997
Oligodendrocyte,H20.33.012,18,0.06787019607309226,0.029044647819242,False,0.237009997
Oligodendrocyte,H20.33.012,19,0.022066637110004762,0.0263628264782671,False,0.237009997
Oligodendrocyte,H20.33.012,20,0.0035636263364667935,0.0342798100448087,False,0.237009997
Oligodendrocyte,H20.33.015,1,-0.019547354948701294,0.4234459497022725,True,0.878967566
Oligodendrocyte,H20.33.015,2,-0.03507327755896659,0.5524848680695389,True,0.878967566
Oligodendrocyte,H20.33.015,3,-0.026143654993228925,0.1144051143900982,True,0.878967566
Oligodendrocyte,H20.33.015,4,-0.0276420923201992,0.2314960938806476,True,0.878967566
Oligodendrocyte,H20.33.015,5,-0.03856799676520677,0.1958899462277264,True,0.878967566
Oligodendrocyte,H20.33.015,6,0.028571677354885416,0.1236844856957376,True,0.878967566
Oligodendrocyte,H20.33.015,7,-0.010605786899624124,0.1822517073271781,True,0.878967566
Oligodendrocyte,H20.33.015,8,-0.01533337346327414,0.0346093690916556,False,0.878967566
Oligodendrocyte,H20.33.015,9,-0.04651387138887993,0.0847968144760447,True,0.878967566
Oligodendrocyte,H20.33.015,10,0.05522317119968538,0.0713745235551401,True,0.878967566
Oligodendrocyte,H20.33.015,11,0.021471145115420292,0.082640457533951,True,0.878967566
Oligodendrocyte,H20.33.015,12,-0.022220819847799222,0.0389216157568237,False,0.878967566
Oligodendrocyte,H20.33.015,13,0.05751405818319459,0.0880289869705341,True,0.878967566
Oligodendrocyte,H20.33.015,14,0.03757143675498717,0.0709640401342272,True,0.878967566
Oligodendrocyte,H20.33.015,15,0.04030651924670827,0.0302744261431179,False,0.878967566
Oligodendrocyte,H20.33.015,16,0.00272348284391001,0.058835282436424,True,0.878967566
Oligodendrocyte,H20.33.015,17,0.0798810984422822,0.0466269403368981,False,0.878967566
Oligodendrocyte,H20.33.015,18,0.011400471747872372,0.029044647819242,False,0.878967566
Oligodendrocyte,H20.33.015,19,0.05630077874696953,0.0263628264782671,False,0.878967566
Oligodendrocyte,H20.33.015,20,0.02573963352106797,0.0342798100448087,False,0.878967566
Oligodendrocyte,H20.33.025,1,0.035723023881364994,0.4234459497022725,True,0.588881872
Oligodendrocyte,H20.33.025,2,0.018360133520245805,0.5524848680695389,True,0.588881872
Oligodendrocyte,H20.33.025,3,0.004117751907469306,0.1144051143900982,True,0.588881872
Oligodendrocyte,H20.33.025,4,0.01941839079914297,0.2314960938806476,True,0.588881872
Oligodendrocyte,H20.33.025,5,-0.022122681383925175,0.1958899462277264,True,0.588881872
Oligodendrocyte,H20.33.025,6,-0.005814314109098087,0.1236844856957376,True,0.588881872
Oligodendrocyte,H20.33.025,7,0.043507630536061735,0.1822517073271781,True,0.588881872
Oligodendrocyte,H20.33.025,8,0.05904499612869547,0.0346093690916556,False,0.588881872
Oligodendrocyte,H20.33.025,9,0.052738089529895796,0.0847968144760447,True,0.588881872
Oligodendrocyte,H20.33.025,10,0.05430925513684082,0.0713745235551401,True,0.588881872
Oligodendrocyte,H20.33.025,11,0.102528605622373,0.082640457533951,True,0.588881872
Oligodendrocyte,H20.33.025,12,0.05700392972905912,0.0389216157568237,False,0.588881872
Oligodendrocyte,H20.33.025,13,0.09313007763005637,0.0880289869705341,True,0.588881872
Oligodendrocyte,H20.33.025,14,0.01745584818447652,0.0709640401342272,True,0.588881872
Oligodendrocyte,H20.33.025,15,0.04179003861263036,0.0302744261431179,False,0.588881872
Oligodendrocyte,H20.33.025,16,0.05353169628372927,0.058835282436424,True,0.588881872
Oligodendrocyte,H20.33.025,17,-0.005582537944035886,0.0466269403368981,False,0.588881872
Oligodendrocyte,H20.33.025,18,0.06518454253305288,0.029044647819242,False,0.588881872
Oligodendrocyte,H20.33.025,19,-0.013267949459348585,0.0263628264782671,False,0.588881872
Oligodendrocyte,H20.33.025,20,0.04968254411794329,0.0342798100448087,False,0.588881872
Oligodendrocyte,H21.33.001,1,0.14546004473808566,0.4234459497022725,True,0.149616331
Oligodendrocyte,H21.33.001,2,0.016294310554520082,0.5524848680695389,True,0.149616331
Oligodendrocyte,H21.33.001,3,0.016947201469886396,0.1144051143900982,True,0.149616331
Oligodendrocyte,H21.33.001,4,0.031311050049186356,0.2314960938806476,True,0.149616331
Oligodendrocyte,H21.33.001,5,-0.024372579430725544,0.1958899462277264,True,0.149616331
Oligodendrocyte,H21.33.001,6,-0.006290935059485504,0.1236844856957376,True,0.149616331
Oligodendrocyte,H21.33.001,7,0.005048934985071096,0.1822517073271781,True,0.149616331
Oligodendrocyte,H21.33.001,8,-0.057151578691901954,0.0346093690916556,False,0.149616331
Oligodendrocyte,H21.33.001,9,0.08321281315636198,0.0847968144760447,True,0.149616331
Oligodendrocyte,H21.33.001,10,0.01411060177025549,0.0713745235551401,True,0.149616331
Oligodendrocyte,H21.33.001,11,0.0064321876646441165,0.082640457533951,True,0.149616331
Oligodendrocyte,H21.33.001,12,0.016387046254453218,0.0389216157568237,False,0.149616331
Oligodendrocyte,H21.33.001,13,0.15189114050958363,0.0880289869705341,True,0.149616331
Oligodendrocyte,H21.33.001,14,0.0409312455955586,0.0709640401342272,True,0.149616331
Oligodendrocyte,H21.33.001,15,0.06457499550470179,0.0302744261431179,False,0.149616331
Oligodendrocyte,H21.33.001,16,-0.05871366206795133,0.058835282436424,True,0.149616331
Oligodendrocyte,H21.33.001,17,-0.014077787664793295,0.0466269403368981,False,0.149616331
Oligodendrocyte,H21.33.001,18,0.02124748372404898,0.029044647819242,False,0.149616331
Oligodendrocyte,H21.33.001,19,-0.009787401828039994,0.0263628264782671,False,0.149616331
Oligodendrocyte,H21.33.001,20,-0.008402596711775203,0.0342798100448087,False,0.149616331
Oligodendrocyte,H21.33.006,1,0.040286232190602046,0.4234459497022725,True,0.838095749
Oligodendrocyte,H21.33.006,2,0.010240732260115253,0.5524848680695389,True,0.838095749
Oligodendrocyte,H21.33.006,3,-0.009585470669029312,0.1144051143900982,True,0.838095749
Oligodendrocyte,H21.33.006,4,0.05164904235631886,0.2314960938806476,True,0.838095749
Oligodendrocyte,H21.33.006,5,0.034998668826120134,0.1958899462277264,True,0.838095749
Oligodendrocyte,H21.33.006,6,0.04331134997088026,0.1236844856957376,True,0.838095749
Oligodendrocyte,H21.33.006,7,0.01560388466808014,0.1822517073271781,True,0.838095749
Oligodendrocyte,H21.33.006,8,0.021998299885395624,0.0346093690916556,False,0.838095749
Oligodendrocyte,H21.33.006,9,0.008633952435009532,0.0847968144760447,True,0.838095749
Oligodendrocyte,H21.33.006,10,0.036728919015840696,0.0713745235551401,True,0.838095749
Oligodendrocyte,H21.33.006,11,0.015795986474465507,0.082640457533951,True,0.838095749
Oligodendrocyte,H21.33.006,12,0.018130280680037456,0.0389216157568237,False,0.838095749
Oligodendrocyte,H21.33.006,13,0.05994043421469835,0.0880289869705341,True,0.838095749
Oligodendrocyte,H21.33.006,14,0.08100655684669865,0.0709640401342272,True,0.838095749
Oligodendrocyte,H21.33.006,15,-0.005044336956871096,0.0302744261431179,False,0.838095749
Oligodendrocyte,H21.33.006,16,0.0025411015411003516,0.058835282436424,True,0.838095749
Oligodendrocyte,H21.33.006,17,0.02286730017204922,0.0466269403368981,False,0.838095749
Oligodendrocyte,H21.33.006,18,0.0008462607588775545,0.029044647819242,False,0.838095749
Oligodendrocyte,H21.33.006,19,0.04544887815947634,0.0263628264782671,False,0.838095749
Oligodendrocyte,H21.33.006,20,0.028639289110608514,0.0342798100448087,False,0.838095749
Oligodendrocyte,H21.33.019,1,0.04065275038095199,0.4234459497022725,True,0.517476286
Oligodendrocyte,H21.33.019,2,0.03417355991150273,0.5524848680695389,True,0.517476286
Oligodendrocyte,H21.33.019,3,-0.011545438827132748,0.1144051143900982,True,0.517476286
Oligodendrocyte,H21.33.019,4,0.009645585564155833,0.2314960938806476,True,0.517476286
Oligodendrocyte,H21.33.019,5,-0.06247042666212361,0.1958899462277264,True,0.517476286
Oligodendrocyte,H21.33.019,6,0.008846269091589868,0.1236844856957376,True,0.517476286
Oligodendrocyte,H21.33.019,7,0.012735419877201788,0.1822517073271781,True,0.517476286
Oligodendrocyte,H21.33.019,8,0.008105486931393475,0.0346093690916556,False,0.517476286
Oligodendrocyte,H21.33.019,9,0.018601502524699654,0.0847968144760447,True,0.517476286
Oligodendrocyte,H21.33.019,10,0.01958591273285855,0.0713745235551401,True,0.517476286
Oligodendrocyte,H21.33.019,11,0.006578467112119742,0.082640457533951,True,0.517476286
Oligodendrocyte,H21.33.019,12,0.0052216840993341875,0.0389216157568237,False,0.517476286
Oligodendrocyte,H21.33.019,13,-0.006938236523418924,0.0880289869705341,True,0.517476286
Oligodendrocyte,H21.33.019,14,-0.012066195164546784,0.0709640401342272,True,0.517476286
Oligodendrocyte,H21.33.019,15,0.0252531333869633,0.0302744261431179,False,0.517476286
Oligodendrocyte,H21.33.019,16,0.017292987799545346,0.058835282436424,True,0.517476286
Oligodendrocyte,H21.33.019,17,-0.0021500936728350087,0.0466269403368981,False,0.517476286
Oligodendrocyte,H21.33.019,18,0.0009545888266868502,0.029044647819242,False,0.517476286
Oligodendrocyte,H21.33.019,19,0.0006697633920241471,0.0263628264782671,False,0.517476286
Oligodendrocyte,H21.33.019,20,0.013179160714532427,0.0342798100448087,False,0.517476286
